2025/09/11 13:39:01 Logger initialized. Subsequent logs will be written to log/server.log
2025/09/11 13:39:01 Attempting to connect to PostgreSQL at postgresql:5432
2025/09/11 13:39:01 Connected to PostgreSQL database successfully
2025/09/11 13:39:45 IP 251.40.62.165 alive status: false
2025/09/11 13:39:45 IP 21.208.75.135 alive status: false
2025/09/11 13:39:45 IP 157.122.4.62 alive status: false
2025/09/11 13:39:45 IP 30.6.18.97 alive status: false
2025/09/11 13:39:45 IP 76.126.74.100 alive status: false
2025/09/11 13:39:45 IP 183.252.139.221 alive status: false
2025/09/11 13:39:45 IP 199.74.62.226 alive status: false
2025/09/11 13:39:45 IP 107.171.216.65 alive status: false
2025/09/11 13:39:45 IP 21.176.72.229 alive status: false
2025/09/11 13:39:45 IP 200.94.72.56 alive status: false
2025/09/11 13:39:45 IP 101.218.224.28 alive status: false
2025/09/11 13:39:45 IP 2.111.19.161 alive status: false
2025/09/11 13:39:45 IP 100.117.38.183 alive status: false
2025/09/11 13:39:45 IP 199.135.250.250 alive status: false
2025/09/11 13:39:45 IP 48.67.146.199 alive status: false
2025/09/11 13:39:45 IP 125.218.117.156 alive status: false
2025/09/11 13:39:45 IP 248.58.24.161 alive status: false
2025/09/11 13:39:45 IP 41.4.230.129 alive status: false
2025/09/11 13:39:45 IP 111.128.136.215 alive status: false
2025/09/11 13:39:45 IP 249.115.37.57 alive status: false
2025/09/11 13:39:45 IP 30.18.139.44 alive status: false
2025/09/11 13:39:45 IP 185.40.76.9 alive status: false
2025/09/11 13:39:45 IP 134.114.22.13 alive status: false
2025/09/11 13:39:45 IP 96.23.57.186 alive status: false
2025/09/11 13:39:45 IP 229.93.58.133 alive status: false
2025/09/11 13:39:45 IP 94.121.10.69 alive status: false
2025/09/11 13:39:45 IP 57.117.101.177 alive status: false
2025/09/11 13:39:45 IP 205.172.196.109 alive status: false
2025/09/11 13:39:45 IP 91.244.93.253 alive status: false
2025/09/11 13:39:45 IP 242.250.10.0 alive status: false
2025/09/11 13:39:45 IP 144.159.19.133 alive status: false
2025/09/11 13:39:45 IP 124.148.46.35 alive status: false
2025/09/11 13:39:45 IP 186.99.76.226 alive status: false
2025/09/11 13:39:45 IP 131.129.217.55 alive status: false
2025/09/11 13:39:45 IP 251.213.103.173 alive status: false
2025/09/11 13:39:45 IP 81.195.248.233 alive status: false
2025/09/11 13:39:45 IP 176.91.234.214 alive status: false
2025/09/11 13:39:45 IP 198.221.27.253 alive status: false
2025/09/11 13:39:45 IP 255.86.67.132 alive status: false
2025/09/11 13:39:45 IP 46.55.179.85 alive status: false
2025/09/11 13:39:45 IP 33.70.25.229 alive status: false
2025/09/11 13:39:45 IP 242.226.121.35 alive status: false
2025/09/11 13:39:45 IP 211.173.13.145 alive status: false
2025/09/11 13:39:45 IP 58.123.153.192 alive status: false
2025/09/11 13:39:45 IP 36.136.232.120 alive status: false
2025/09/11 13:39:45 IP 77.35.71.110 alive status: false
2025/09/11 13:39:45 IP 67.209.68.150 alive status: false
2025/09/11 13:39:45 IP 250.195.212.248 alive status: false
2025/09/11 13:39:45 IP 16.54.150.169 alive status: false
2025/09/11 13:39:45 IP 137.144.206.121 alive status: false
2025/09/11 13:39:45 IP 51.144.146.122 alive status: false
2025/09/11 13:39:45 IP 31.247.64.67 alive status: false
2025/09/11 13:39:45 IP 9.41.28.78 alive status: false
2025/09/11 13:39:45 IP 239.230.71.211 alive status: false
2025/09/11 13:39:45 IP 133.214.193.53 alive status: false
2025/09/11 13:39:45 IP 50.41.177.247 alive status: false
2025/09/11 13:39:45 IP 197.34.91.236 alive status: false
2025/09/11 13:39:45 IP 231.56.79.18 alive status: false
2025/09/11 13:39:45 IP 94.53.239.228 alive status: false
2025/09/11 13:39:45 IP 128.206.60.242 alive status: false
2025/09/11 13:39:45 IP 166.211.54.161 alive status: false
2025/09/11 13:39:45 IP 249.43.102.169 alive status: false
2025/09/11 13:39:45 IP 139.64.151.155 alive status: false
2025/09/11 13:39:45 IP 24.165.200.206 alive status: false
2025/09/11 13:39:45 IP 231.155.199.232 alive status: false
2025/09/11 13:39:45 IP 230.182.184.89 alive status: false
2025/09/11 13:39:45 IP 24.207.162.51 alive status: false
2025/09/11 13:39:45 IP 239.239.45.149 alive status: false
2025/09/11 13:39:45 IP 54.97.90.115 alive status: false
2025/09/11 13:39:45 IP 23.118.128.43 alive status: false
2025/09/11 13:39:45 IP 175.132.25.232 alive status: false
2025/09/11 13:39:45 IP 132.211.49.63 alive status: false
2025/09/11 13:39:45 IP 189.98.203.235 alive status: false
2025/09/11 13:39:45 IP 126.23.191.178 alive status: false
2025/09/11 13:39:45 IP 170.180.83.91 alive status: false
2025/09/11 13:39:45 IP 104.209.202.168 alive status: false
2025/09/11 13:39:45 IP 224.88.181.251 alive status: false
2025/09/11 13:39:45 IP 31.172.120.123 alive status: false
2025/09/11 13:39:45 IP 113.80.18.44 alive status: false
2025/09/11 13:39:45 IP 136.129.61.56 alive status: false
2025/09/11 13:39:45 IP 29.63.218.65 alive status: false
2025/09/11 13:39:45 IP 190.203.83.186 alive status: false
2025/09/11 13:39:45 IP 26.39.83.56 alive status: false
2025/09/11 13:39:45 IP 35.252.213.72 alive status: false
2025/09/11 13:39:45 IP 5.3.160.214 alive status: false
2025/09/11 13:39:45 IP 21.0.60.197 alive status: false
2025/09/11 13:39:45 IP 186.21.206.84 alive status: false
2025/09/11 13:39:45 IP 16.23.89.61 alive status: false
2025/09/11 13:39:45 IP 148.140.49.9 alive status: false
2025/09/11 13:39:45 IP 47.220.205.215 alive status: false
2025/09/11 13:39:45 IP 211.44.60.185 alive status: false
2025/09/11 13:39:45 IP 191.225.206.106 alive status: false
2025/09/11 13:39:45 IP 146.174.171.169 alive status: false
2025/09/11 13:39:45 IP 227.108.169.254 alive status: false
2025/09/11 13:39:45 IP 229.104.153.112 alive status: false
2025/09/11 13:39:45 IP 67.137.120.247 alive status: false
2025/09/11 13:39:45 IP 228.68.37.58 alive status: false
2025/09/11 13:39:45 IP 234.35.228.38 alive status: false
2025/09/11 13:39:45 IP 180.224.102.25 alive status: false
2025/09/11 13:39:45 IP 16.119.135.205 alive status: false
2025/09/11 13:39:45 IP 87.1.233.96 alive status: false
2025/09/11 13:39:45 IP 64.243.163.81 alive status: false
2025/09/11 13:39:45 IP 227.14.170.217 alive status: false
2025/09/11 13:39:45 IP 146.184.206.153 alive status: false
2025/09/11 13:39:45 IP 2.210.103.12 alive status: false
2025/09/11 13:39:45 IP 190.248.95.103 alive status: false
2025/09/11 13:39:45 IP 132.53.125.239 alive status: false
2025/09/11 13:39:45 IP 239.152.224.247 alive status: false
2025/09/11 13:39:45 IP 66.81.23.206 alive status: false
2025/09/11 13:39:45 IP 50.133.247.195 alive status: false
2025/09/11 13:39:45 IP 11.227.229.248 alive status: false
2025/09/11 13:39:45 IP 24.241.56.136 alive status: false
2025/09/11 13:39:45 IP 92.176.120.31 alive status: false
2025/09/11 13:39:45 IP 143.38.111.150 alive status: false
2025/09/11 13:39:45 IP 58.226.115.73 alive status: false
2025/09/11 13:39:45 IP 246.252.149.64 alive status: false
2025/09/11 13:39:45 IP 187.145.108.127 alive status: false
2025/09/11 13:39:45 IP 167.142.185.154 alive status: false
2025/09/11 13:39:45 IP 64.201.171.185 alive status: false
2025/09/11 13:39:45 IP 174.58.137.158 alive status: false
2025/09/11 13:39:45 IP 32.109.228.222 alive status: false
2025/09/11 13:39:45 IP 211.147.3.126 alive status: false
2025/09/11 13:39:45 IP 159.42.16.225 alive status: false
2025/09/11 13:39:45 IP 75.81.205.163 alive status: false
2025/09/11 13:39:45 IP 194.214.89.136 alive status: false
2025/09/11 13:39:45 IP 5.135.55.53 alive status: false
2025/09/11 13:39:45 IP 202.3.118.128 alive status: false
2025/09/11 13:39:45 IP 194.157.175.48 alive status: false
2025/09/11 13:39:45 IP 46.242.121.213 alive status: false
2025/09/11 13:39:45 IP 237.44.224.224 alive status: false
2025/09/11 13:39:45 IP 193.242.95.245 alive status: false
2025/09/11 13:39:45 IP 50.122.128.34 alive status: false
2025/09/11 13:39:45 IP 162.66.35.147 alive status: false
2025/09/11 13:39:45 IP 23.254.236.250 alive status: false
2025/09/11 13:39:45 IP 234.155.160.187 alive status: false
2025/09/11 13:39:45 IP 163.72.27.232 alive status: false
2025/09/11 13:39:45 IP 245.180.208.215 alive status: false
2025/09/11 13:39:45 IP 130.250.25.156 alive status: false
2025/09/11 13:39:45 IP 93.158.21.121 alive status: false
2025/09/11 13:39:45 IP 87.206.64.79 alive status: false
2025/09/11 13:39:45 IP 230.238.248.244 alive status: false
2025/09/11 13:39:45 IP 163.150.61.115 alive status: false
2025/09/11 13:39:45 IP 126.80.159.232 alive status: false
2025/09/11 13:39:45 IP 66.67.203.93 alive status: false
2025/09/11 13:39:45 IP 63.42.148.168 alive status: false
2025/09/11 13:39:45 IP 207.70.112.218 alive status: false
2025/09/11 13:39:45 IP 237.215.113.18 alive status: false
2025/09/11 13:39:45 IP 22.117.179.215 alive status: false
2025/09/11 13:39:45 IP 49.172.73.10 alive status: false
2025/09/11 13:39:45 IP 115.97.115.84 alive status: false
2025/09/11 13:39:45 IP 139.156.210.92 alive status: false
2025/09/11 13:39:45 IP 166.12.196.103 alive status: false
2025/09/11 13:39:45 IP 4.119.81.91 alive status: false
2025/09/11 13:39:45 IP 165.89.74.58 alive status: false
2025/09/11 13:39:45 IP 246.158.31.18 alive status: false
2025/09/11 13:39:45 IP 58.73.28.105 alive status: false
2025/09/11 13:39:45 IP 216.0.87.3 alive status: false
2025/09/11 13:39:45 IP 131.182.107.105 alive status: false
2025/09/11 13:39:45 IP 147.139.8.150 alive status: false
2025/09/11 13:39:45 IP 207.180.173.53 alive status: false
2025/09/11 13:39:45 IP 22.172.233.73 alive status: false
2025/09/11 13:39:45 IP 245.30.249.121 alive status: false
2025/09/11 13:39:45 IP 70.70.172.66 alive status: false
2025/09/11 13:39:45 IP 4.57.50.131 alive status: false
2025/09/11 13:39:45 IP 175.6.106.151 alive status: false
2025/09/11 13:39:45 IP 56.76.1.239 alive status: false
2025/09/11 13:39:45 IP 71.66.106.30 alive status: false
2025/09/11 13:39:45 IP 4.198.146.14 alive status: false
2025/09/11 13:39:45 IP 46.89.207.78 alive status: false
2025/09/11 13:39:45 IP 122.217.223.239 alive status: false
2025/09/11 13:39:45 IP 161.207.235.41 alive status: false
2025/09/11 13:39:45 IP 208.169.218.15 alive status: false
2025/09/11 13:39:45 IP 164.216.9.228 alive status: false
2025/09/11 13:39:45 IP 117.254.111.159 alive status: false
2025/09/11 13:39:45 IP 67.150.69.57 alive status: false
2025/09/11 13:39:45 IP 135.194.240.12 alive status: false
2025/09/11 13:39:45 IP 14.14.16.192 alive status: false
2025/09/11 13:39:45 IP 104.115.142.243 alive status: false
2025/09/11 13:39:45 IP 226.162.155.116 alive status: false
2025/09/11 13:39:45 IP 131.88.155.115 alive status: false
2025/09/11 13:39:45 IP 247.131.164.102 alive status: false
2025/09/11 13:39:45 IP 76.68.143.64 alive status: false
2025/09/11 13:39:45 IP 65.211.10.153 alive status: false
2025/09/11 13:39:45 IP 224.103.11.49 alive status: false
2025/09/11 13:39:45 IP 227.66.236.122 alive status: false
2025/09/11 13:39:45 IP 47.211.44.40 alive status: false
2025/09/11 13:39:45 IP 60.117.55.129 alive status: false
2025/09/11 13:39:45 IP 174.126.3.130 alive status: false
2025/09/11 13:39:45 IP 183.21.7.193 alive status: false
2025/09/11 13:39:45 IP 65.37.172.125 alive status: false
2025/09/11 13:39:45 IP 17.64.216.250 alive status: false
2025/09/11 13:39:45 IP 227.98.231.163 alive status: false
2025/09/11 13:39:45 IP 244.248.200.60 alive status: false
2025/09/11 13:39:45 IP 7.56.14.168 alive status: false
2025/09/11 13:39:45 IP 81.93.13.208 alive status: false
2025/09/11 13:39:45 IP 138.251.206.148 alive status: false
2025/09/11 13:39:45 IP 208.102.165.50 alive status: false
2025/09/11 13:39:45 IP 142.56.243.120 alive status: false
2025/09/11 13:39:45 IP 27.2.202.123 alive status: false
2025/09/11 13:39:45 IP 51.76.3.198 alive status: false
2025/09/11 13:39:45 IP 250.91.161.242 alive status: false
2025/09/11 13:39:45 IP 124.135.190.157 alive status: false
2025/09/11 13:39:45 IP 134.245.68.106 alive status: false
2025/09/11 13:39:45 IP 125.111.164.190 alive status: false
2025/09/11 13:39:45 IP 72.12.234.109 alive status: false
2025/09/11 13:39:45 IP 240.80.226.15 alive status: false
2025/09/11 13:39:45 IP 59.45.221.46 alive status: false
2025/09/11 13:39:45 IP 214.124.55.244 alive status: false
2025/09/11 13:39:45 IP 64.228.212.35 alive status: false
2025/09/11 13:39:45 IP 86.60.116.128 alive status: false
2025/09/11 13:39:45 IP 41.68.88.140 alive status: false
2025/09/11 13:39:45 IP 101.232.19.19 alive status: false
2025/09/11 13:39:45 IP 35.62.30.198 alive status: false
2025/09/11 13:39:45 IP 122.136.206.83 alive status: false
2025/09/11 13:39:45 IP 13.166.243.209 alive status: false
2025/09/11 13:39:45 IP 74.217.20.168 alive status: false
2025/09/11 13:39:45 IP 212.70.249.94 alive status: false
2025/09/11 13:39:45 IP 77.107.249.92 alive status: false
2025/09/11 13:39:45 IP 233.245.215.163 alive status: false
2025/09/11 13:39:45 IP 89.108.6.101 alive status: false
2025/09/11 13:39:45 IP 77.17.87.26 alive status: false
2025/09/11 13:39:45 IP 24.146.126.172 alive status: false
2025/09/11 13:39:45 IP 119.18.0.41 alive status: false
2025/09/11 13:39:45 IP 1.15.12.136 alive status: false
2025/09/11 13:39:45 IP 169.146.32.216 alive status: false
2025/09/11 13:39:45 IP 153.81.179.128 alive status: false
2025/09/11 13:39:45 IP 99.12.168.188 alive status: false
2025/09/11 13:39:45 IP 35.47.22.112 alive status: false
2025/09/11 13:39:45 IP 40.239.128.78 alive status: false
2025/09/11 13:39:45 IP 58.44.103.196 alive status: false
2025/09/11 13:39:45 IP 46.88.67.235 alive status: false
2025/09/11 13:39:45 IP 126.196.103.73 alive status: false
2025/09/11 13:39:45 IP 17.63.83.19 alive status: false
2025/09/11 13:39:45 IP 165.129.90.157 alive status: false
2025/09/11 13:39:45 IP 44.7.171.166 alive status: false
2025/09/11 13:39:45 IP 234.124.53.125 alive status: false
2025/09/11 13:39:45 IP 37.196.241.174 alive status: false
2025/09/11 13:39:45 IP 210.74.4.189 alive status: false
2025/09/11 13:39:45 IP 174.170.87.169 alive status: false
2025/09/11 13:39:45 IP 189.103.125.209 alive status: false
2025/09/11 13:39:45 IP 185.226.18.183 alive status: false
2025/09/11 13:39:45 IP 186.78.174.107 alive status: false
2025/09/11 13:39:45 IP 95.195.241.118 alive status: false
2025/09/11 13:39:45 IP 5.203.160.97 alive status: false
2025/09/11 13:39:45 IP 227.79.197.232 alive status: false
2025/09/11 13:39:45 IP 190.71.80.172 alive status: false
2025/09/11 13:39:45 IP 7.35.253.4 alive status: false
2025/09/11 13:39:45 IP 139.18.211.190 alive status: false
2025/09/11 13:39:45 IP 23.125.155.164 alive status: false
2025/09/11 13:39:45 IP 226.160.29.30 alive status: false
2025/09/11 13:39:45 IP 15.163.252.102 alive status: false
2025/09/11 13:39:45 IP 150.59.44.18 alive status: false
2025/09/11 13:39:45 IP 225.81.249.81 alive status: false
2025/09/11 13:39:45 IP 127.64.205.58 alive status: false
2025/09/11 13:39:45 IP 126.174.117.24 alive status: false
2025/09/11 13:39:45 IP 31.37.34.251 alive status: false
2025/09/11 13:39:45 IP 46.231.84.13 alive status: false
2025/09/11 13:39:45 IP 197.34.201.28 alive status: false
2025/09/11 13:39:45 IP 210.40.188.9 alive status: false
2025/09/11 13:39:45 IP 96.12.95.167 alive status: false
2025/09/11 13:39:45 IP 69.96.201.220 alive status: false
2025/09/11 13:39:45 IP 240.14.67.85 alive status: false
2025/09/11 13:39:45 IP 59.52.156.232 alive status: false
2025/09/11 13:39:45 IP 5.56.231.191 alive status: false
2025/09/11 13:39:45 IP 52.9.21.102 alive status: false
2025/09/11 13:39:45 IP 248.242.37.65 alive status: false
2025/09/11 13:39:45 IP 113.108.133.95 alive status: false
2025/09/11 13:39:45 IP 56.139.105.237 alive status: false
2025/09/11 13:39:45 IP 22.78.102.20 alive status: false
2025/09/11 13:39:45 IP 27.153.251.90 alive status: false
2025/09/11 13:39:45 IP 242.225.203.152 alive status: false
2025/09/11 13:39:45 IP 249.154.106.139 alive status: false
2025/09/11 13:39:45 IP 197.156.209.164 alive status: false
2025/09/11 13:39:45 IP 66.197.146.240 alive status: false
2025/09/11 13:39:45 IP 182.226.2.45 alive status: false
2025/09/11 13:39:45 IP 162.149.196.220 alive status: false
2025/09/11 13:39:45 IP 227.143.41.62 alive status: false
2025/09/11 13:39:45 IP 66.19.153.41 alive status: false
2025/09/11 13:39:45 IP 47.18.6.157 alive status: false
2025/09/11 13:39:45 IP 30.138.108.233 alive status: false
2025/09/11 13:39:45 IP 162.56.86.170 alive status: false
2025/09/11 13:39:45 IP 219.31.183.6 alive status: false
2025/09/11 13:39:45 IP 65.115.246.241 alive status: false
2025/09/11 13:39:45 IP 48.24.6.126 alive status: false
2025/09/11 13:39:45 IP 173.34.176.63 alive status: false
2025/09/11 13:39:45 IP 250.61.160.113 alive status: false
2025/09/11 13:39:45 IP 7.185.84.111 alive status: false
2025/09/11 13:39:45 IP 205.41.0.131 alive status: false
2025/09/11 13:39:45 IP 178.20.68.204 alive status: false
2025/09/11 13:39:45 IP 9.235.192.114 alive status: false
2025/09/11 13:39:45 IP 162.16.93.226 alive status: false
2025/09/11 13:39:45 IP 59.34.230.132 alive status: false
2025/09/11 13:39:45 IP 181.136.245.68 alive status: false
2025/09/11 13:39:45 IP 132.236.186.200 alive status: false
2025/09/11 13:39:45 IP 120.36.157.172 alive status: false
2025/09/11 13:39:45 IP 230.74.66.2 alive status: false
2025/09/11 13:39:45 IP 165.239.98.70 alive status: false
2025/09/11 13:39:45 IP 106.114.5.26 alive status: false
2025/09/11 13:39:45 IP 239.180.62.94 alive status: false
2025/09/11 13:39:45 IP 123.205.170.212 alive status: false
2025/09/11 13:39:45 IP 192.37.160.253 alive status: false
2025/09/11 13:39:45 IP 173.75.249.182 alive status: false
2025/09/11 13:39:45 IP 157.57.78.139 alive status: false
2025/09/11 13:39:45 IP 94.143.106.32 alive status: false
2025/09/11 13:39:45 IP 136.32.220.73 alive status: false
2025/09/11 13:39:45 IP 122.0.3.213 alive status: false
2025/09/11 13:39:45 IP 243.183.52.143 alive status: false
2025/09/11 13:39:45 IP 121.65.226.206 alive status: false
2025/09/11 13:39:45 IP 161.14.106.238 alive status: false
2025/09/11 13:39:45 IP 44.236.185.136 alive status: false
2025/09/11 13:39:45 IP 219.60.160.80 alive status: false
2025/09/11 13:39:45 IP 174.138.238.209 alive status: false
2025/09/11 13:39:45 IP 25.82.65.21 alive status: false
2025/09/11 13:39:45 IP 42.4.64.106 alive status: false
2025/09/11 13:39:45 IP 34.23.212.208 alive status: false
2025/09/11 13:39:45 IP 239.220.187.252 alive status: false
2025/09/11 13:39:45 IP 237.165.135.102 alive status: false
2025/09/11 13:39:45 IP 254.153.201.93 alive status: false
2025/09/11 13:39:45 IP 160.176.50.163 alive status: false
2025/09/11 13:39:45 IP 244.137.252.87 alive status: false
2025/09/11 13:39:45 IP 122.127.174.146 alive status: false
2025/09/11 13:39:45 IP 75.19.140.45 alive status: false
2025/09/11 13:39:45 IP 126.205.68.7 alive status: false
